0.29878048780487804,0.21281487405037985,0.2302079168332667,0.2581967213114754
0.2828868452618952,0.2192123150739704,0.23190723710515793,0.2659936025589764
0.2697920831667333,0.24120351859256298,0.22431027588964414,0.2646941223510596
0.2641943222710916,0.22990803678528587,0.21031587365053978,0.2955817672930828
0.2932826869252299,0.16733306677329068,0.28308676529388244,0.256297481007597
0.19662135145941623,0.15593762495002,0.3456617353058776,0.30177928828468614
0.24400239904038384,0.10085965613754498,0.3014794082367053,0.35365853658536583
0.23240703718512595,0.0977608956417433,0.31217512994802077,0.35765693722510994
0.1211515393842463,0.2628948420631747,0.048080767692922834,0.5678728508596561
0.06947221111555378,0.23290683726509395,0.13794482207117154,0.5596761295481807
0.07726909236305478,0.30177928828468614,0.07516993202718912,0.5457816873250699
0.2342063174730108,0.29388244702119154,0.12445021991203518,0.34746101559376247
0.28948420631747307,0.2373050779688125,0.23180727708916435,0.24140343862455022
0.6047580967612955,0.12035185925629749,0.1594362255097961,0.11545381847261096
0.05237904838064774,0.7618952419032387,0.07057177129148341,0.11515393842463015
0.4604158336665334,0.274890043982407,0.06907237105157937,0.1956217512994802
0.5981607357057177,0.06907237105157937,0.16993202718912434,0.16283486605357858
0.039784086365453816,0.6694322271091563,0.03668532586965214,0.2540983606557377
0.41693322670931626,0.034186325469812075,0.10005997600959617,0.4488204718112755
0.007996801279488205,0.01759296281487405,0.9680127948820472,0.006397441023590564
0.4373250699720112,0.3169732107157137,0.13504598160735706,0.11065573770491803
0.3235705717712915,0.17662934826069573,0.40033986405437827,0.09946021591363455
0.5060975609756098,0.3740503798480608,0.10365853658536585,0.016193522590963613
0.5884646141543383,0.15363854458216714,0.24750099960015995,0.010395841663334666
0.08436625349860057,0.3936425429828069,0.22351059576169532,0.2984806077568972
0.13794482207117154,0.10375849660135945,0.3391643342662935,0.4191323470611755
0.005297880847660936,0.9714114354258296,0.017393042782886847,0.005897640943622551
0.46281487405037985,0.08786485405837664,0.03318672530987605,0.4161335465813675
0.22221111555377848,0.03348660535785686,0.711015593762495,0.033286685325869654
0.1909236305477809,0.17832866853258697,0.08786485405837664,0.5428828468612555
0.20591763294682128,0.07716913234706117,0.25449820071971213,0.46241503398640543
0.10995601759296282,0.0544782087165134,0.7857856857257097,0.049780087964814076
0.1050579768092763,0.1487405037984806,0.10615753698520591,0.6400439824070372
0.2503998400639744,0.24490203918432626,0.24960015993602558,0.2550979608156737
0.3573570571771292,0.14064374250299883,0.26969212315073976,0.23230707716913238
0.5830667732906837,0.06847261095561775,0.28238704518192725,0.0660735705717713
0.5665733706517393,0.15493802479008398,0.22121151539384246,0.057277089164334265
0.5663734506197521,0.05287884846061575,0.2526989204318273,0.12804878048780488
0.3720511795281887,0.2935825669732107,0.10975609756097561,0.22461015593762496
0.3822471011595362,0.28718512594962015,0.11115553778488604,0.21941223510595761
0.31087564974010395,0.35015993602558976,0.14364254298280688,0.1953218712514994
0.2798880447820872,0.2746901239504198,0.16863254698120753,0.27678928428628546
0.31497401039584166,0.20871651339464214,0.2185125949620152,0.257796881247501
0.2727908836465414,0.2220111955217913,0.24590163934426232,0.2592962814874051
0.2841863254698121,0.21551379448220712,0.2151139544182327,0.2851859256297481
0.2668932427029188,0.22500999600159935,0.21271491403438625,0.29538184726109556
